Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,BB_High,BB_Low,Daily_Return,Volatility,Future_Close,Future_Return,Signal
2015-03-16,276.62274169921875,277.91634379106875,271.7821489583621,274.9952959644067,12496540,280.4889862060547,288.5089221191406,281.52125686197274,44.37513216739266,-2.433071291350757,-2.4865233569752774,294.54538549673356,266.4325869153758,0.003785523892631204,0.020292059222553133,261.8923645019531,-0.053250781576311836,0
2015-03-17,279.46038818359375,280.83745147971257,275.5378366083516,277.0818217615317,11214858,280.113427734375,288.2176531982422,281.32498365450806,47.11439730945964,-2.3099091223621144,-2.451200510052645,293.85479013825153,266.3720653304985,0.01025818219768948,0.02016936730090319,260.3066711425781,-0.06853821811924356,0
2015-03-18,279.41864013671875,280.8791641962427,276.288953728145,277.9998325285315,9603665,279.9778076171875,287.7586322021484,281.1434271290043,47.0776654804892,-2.1904211233626256,-2.3990446327146415,293.69035156637386,266.2652636680012,-0.00014938806585917952,0.01982645310191966,264.4796142578125,-0.05346467176132783,0
2015-03-19,275.57952880859375,284.92687086676625,274.0355439482784,283.3411415418915,15488184,279.46871185302734,287.21031005859373,280.61353205086994,43.70337030704451,-2.3780970007677524,-2.394855106325264,293.03985877182396,265.89756493423073,-0.013739639296242112,0.019789247666680096,257.01007080078125,-0.06738329979767868,0
2015-03-20,265.8983459472656,274.78666708898913,264.3126446218279,274.4945678996216,23389273,278.636213684082,286.7254162597656,279.21208575528857,36.582625473042214,-3.2703237768375857,-2.5699488404277284,293.34464656900576,263.92778079915826,-0.03513026857685164,0.02107893354507371,262.51837158203125,-0.012711528359430672,1
2015-03-23,261.8923645019531,269.06977900335994,260.7656561666476,268.77767981139914,11517028,277.920556640625,286.3173046875,277.56258849306613,34.1062863401757,-4.251658673648421,-2.9062908070718674,294.32723108796864,261.5138821932814,-0.015065838153453526,0.020779654560241233,265.9818115234375,0.015614991407868544,1
2015-03-24,260.3066711425781,264.27096706419997,258.26194849967794,259.13827421316296,18209548,277.20698699951174,285.7239147949219,275.91916779301965,33.149730753194106,-5.09855290724073,-3.3447432271056403,295.28895539071226,259.1250186083112,-0.006054752158928145,0.020781102998484947,263.3111572265625,0.011542101747898438,1
2015-03-25,264.4796142578125,266.2322377272511,259.63902047647395,260.3901408181727,15109255,276.8251663208008,285.3074591064453,274.8296865039523,38.07205677988237,-5.371086512318641,-3.7500118841482406,295.62910375714245,258.02122888445916,0.016030872727609502,0.021118209362127164,269.69573974609375,0.01972222132476575,1
2015-03-26,257.01007080078125,261.8089195777983,252.54503768507044,259.55553078597956,34971712,276.21800537109374,284.66316162109376,273.1325802465074,33.33981736665531,-6.119262045492519,-4.223861916417096,296.6843081549941,255.7517025871934,-0.02824241663385818,0.021879577213308663,268.1100158691406,0.043188755342444866,2
2015-03-27,262.51837158203125,263.89543498084873,257.2604727745998,261.22474110154224,17383920,275.9363357543945,284.2233367919922,272.121703230843,39.3287770555497,-6.196295668187247,-4.618348666771126,296.98569064947293,254.88698085931608,0.021432237126302045,0.022494474055322292,264.8968811035156,0.009060354546428926,1
2015-03-30,265.9818115234375,266.6494988438899,261.51680665822187,263.97880559492023,14140124,275.24571685791017,283.91954833984374,271.53695163966154,42.80809525629874,-5.909750782742606,-4.876629089965422,296.6468716669157,253.8445620489047,0.013193133572078297,0.020271483711530928,262.97735595703125,-0.011295718113948956,1
2015-03-31,263.3111572265625,269.361891712728,261.8923776445172,266.1487444070742,14317689,273.845703125,283.29611328125,270.7535426479378,40.86216414919621,-5.83094586446407,-5.0674924448651515,294.51051805772283,253.18088819227717,-0.010040740310694796,0.017538251186578434,267.56756591796875,0.01616493860814216,1
2015-04-01,269.69573974609375,270.7389592198593,262.1010201691296,262.8938848997012,9190830,272.78160858154297,282.7836785888672,270.65279951442886,47.05801928824185,-5.193443167793646,-5.092682589450851,291.94535661571285,253.61786054737308,0.024247292012915755,0.018704140746793194,265.64801025390625,-0.015008503641912375,1
2015-04-06,268.1100158691406,271.61529052750063,266.524314391392,271.61529052750063,10512775,271.60901641845703,282.1235235595703,270.41062964344906,45.775256483231175,-4.761287197135914,-5.026403510987864,288.80129790604684,254.4167349308672,-0.005879677144496331,0.018662282196405453,264.4796142578125,-0.013540716110732896,1
2015-04-07,264.8968811035156,269.9461130119007,262.89390293842007,269.5288364003313,9849292,270.34253692626953,281.28309753417966,269.88551073488395,43.20524398059326,-4.6247622191247615,-4.946075252615244,285.4702363879447,255.2148374645944,-0.01198438915162825,0.018747288878656704,262.89385986328125,-0.007561513113669467,1
2015-04-08,262.97735595703125,266.81641833701883,262.51833488825224,266.1487589687283,9158573,269.6039306640625,280.3925970458984,269.2275912322313,41.69905250684402,-4.618218875170328,-4.880503977126261,284.65523451469636,254.55262681342862,-0.0072463108606185545,0.01643460892443262,260.80743408203125,-0.008251363951482389,1
2015-04-09,267.56756591796875,268.6525018823352,264.4795958213267,265.39763795639084,13516230,269.05936431884766,279.5713665771484,269.0694935832539,46.5019681243526,-4.194292453533876,-4.743261672407784,283.5680797305555,254.55064890713982,0.01745477265231732,0.017008292152606578,258.8044128417969,-0.032751178365387136,0
