Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,BB_High,BB_Low,Daily_Return,Volatility,Future_Close,Future_Return,Signal
2015-03-16,3310.030029296875,3337.2123373068066,3301.6348119675067,3313.6149696783114,182829,3287.5920532226564,3241.065849609375,3291.6997971348765,54.20141291185451,29.238725418781996,29.213083576862104,3393.682980013431,3181.501126431882,-0.0009998193266277378,0.01355357556597537,3262.2451171875,-0.014436398366913182,1
2015-03-17,3323.190185546875,3348.058092673485,3288.7017242758902,3326.321330477875,185250,3289.6159912109374,3246.888955078125,3294.698881745543,55.712696584863714,28.21731036789788,29.013928935069263,3396.796123453597,3182.435858968278,0.003975841951136427,0.012979387846712364,3255.8017578125,-0.020278233857170994,0
2015-03-18,3326.23046875,3338.120000559574,3305.7190432387915,3324.506134325644,177261,3293.827197265625,3252.430703125,3297.7018900316816,56.07332498021658,27.33802133434483,28.678747414924377,3399.8056482970715,3187.848746234178,0.0009148688559408313,0.012608694903500863,3280.71484375,-0.013683845851218124,1
2015-03-19,3317.245361328125,3353.549004133358,3310.8922238372093,3331.766818450218,252139,3297.9136352539062,3256.1917626953127,3299.5631730122955,54.65681728698663,25.620814561190855,28.067160844177675,3400.8422180123284,3194.985052495484,-0.0027012882920441905,0.012619471281024771,3232.33984375,-0.02559518767225931,0
2015-03-20,3288.973876953125,3333.400414018373,3276.403652424766,3303.631383608351,206403,3299.2160400390626,3260.34126953125,3298.554668625708,50.347115285588195,21.728174437652342,26.79936356287261,3400.993552220759,3197.4385278573664,-0.008522578614347909,0.01268478632984428,3276.44921875,-0.003808074697974715,1
2015-03-23,3262.2451171875,3302.905239742037,3251.9440919209464,3290.062915269604,192986,3301.3511352539062,3263.18474609375,3295.0966161077836,46.60553331369979,16.29856188733538,24.699203227765167,3398.016772425157,3204.6854980826556,-0.008126777762791582,0.012439777897230749,3322.646240234375,0.018515200690666984,1
2015-03-24,3255.8017578125,3299.0938111002347,3237.4230371316803,3290.017899652916,227226,3303.229870605469,3265.2141259765626,3291.35424865109,45.723393630670984,11.344853165436234,22.028333215299384,3394.680148335039,3211.7795928758987,-0.0019751303606992954,0.01245226158545019,3355.682373046875,0.030677732449374478,2
2015-03-25,3280.71484375,3293.557168850423,3243.095237945371,3258.2519646068195,201854,3304.43017578125,3267.8742822265626,3290.3409719938436,49.68860287314541,9.321824946251127,19.487031561489733,3394.017744893349,3214.842606669151,0.007651905057707964,0.012282616095518412,3307.89697265625,0.0082854286949181,1
2015-03-26,3232.33984375,3288.156688887811,3211.0114557705115,3271.8654751513586,489101,3303.5929321289063,3269.6631298828124,3284.8170550182394,43.103742914695474,3.771625344938002,16.343950318179388,3395.5163125069066,3211.669551750906,-0.014745262024877914,0.012735184209813543,3293.6025390625,0.018953048959550634,1
2015-03-27,3276.44921875,3285.2528078994965,3217.9550180299534,3240.1001517235177,204071,3308.7299072265623,3272.2370556640626,3284.0201182307883,49.65521450226641,2.8988934596363833,13.654938946470788,3380.268568925707,3237.191245527418,0.013646267760269337,0.011865638419202407,3267.237060546875,-0.002811628561311729,1
2015-03-30,3322.646240234375,3334.490350711702,3267.736967992116,3293.6487432587824,152167,3311.2961547851564,3274.868173828125,3287.698796516844,55.44213236864561,5.867325822217481,12.097416321620127,3380.940174872057,3241.652134698256,0.014099721497286,0.010180905073053944,3293.37548828125,-0.00880946987334417,1
2015-03-31,3355.682373046875,3383.2276326995916,3321.647703441466,3321.647703441466,294635,3310.6563354492187,3276.166943359375,3294.1734228530377,59.06572860096623,10.761517603331413,11.830236577962385,3378.396347780034,3242.9163231184034,0.00994271746792097,0.007944972594037229,3321.057373046875,-0.010318318646040797,1
2015-04-01,3307.89697265625,3410.318708711929,3267.3276980547057,3358.041376911118,694487,3307.754296875,3276.677001953125,3295.4804275962006,52.424608889637085,10.661419194372684,11.596473101244445,3370.566222066458,3244.9423716835418,-0.014240144053692783,0.008547465690478966,3327.773681640625,0.006008865798626718,1
2015-04-06,3293.6025390625,3331.6759397851024,3284.5720523144937,3309.0770109805594,262771,3305.5102783203124,3276.7260009765623,3295.3015810691813,50.59210502748526,9.321200163415142,11.141418513678586,3366.9627020655253,3244.0578545750996,-0.004321305564203071,0.008416566710179187,3326.502685546875,0.009989106485732728,1
2015-04-07,3267.237060546875,3312.70746256915,3247.360904403402,3303.631551712796,306684,3301.932080078125,3276.6234423828123,3292.6287695908663,47.307429744901874,6.061717449441858,10.12547830083124,3363.5478203168523,3240.316339839398,-0.00800505774541016,0.008572630226148922,3340.162353515625,0.022320171942633284,2
2015-04-08,3293.37548828125,3326.2302388725543,3272.773216453707,3280.941535629548,256031,3299.998889160156,3276.514521484375,3292.699885656617,50.723141331970844,5.524029017596604,9.205188444184314,3360.122965627438,3239.874812692874,0.008000162599159477,0.008802499862110399,3338.029052734375,0.013558601080263959,1
2015-04-09,3321.057373046875,3328.1366280797884,3290.0178011424146,3302.724076788206,238584,3300.563854980469,3277.639033203125,3295.4005987414034,54.11547766597836,7.248052774318694,8.81376131021119,3361.253817118125,3239.873892842813,0.008405323007997456,0.00889482388958954,3309.80322265625,-0.0033887250735147576,1
2015-04-10,3327.773681640625,3347.513788455641,3297.6414792613996,3321.78349163033,201302,3301.0244873046877,3278.7263330078126,3298.48374949371,54.926250604577454,9.05195865074711,8.861400778318375,3362.3899336913714,3239.659040918004,0.002022340429364,0.00888671578914222,3274.634033203125,-0.015968528367981332,1
2015-04-13,3326.502685546875,3339.935077456965,3306.1273107082498,3322.690847437486,218690,3300.11689453125,3278.314287109375,3301.1522195940115,54.72916716830854,10.260728994877809,9.141266421630263,3359.3750965917,3240.8586924708,-0.0003819358572255682,0.008700656647951235,3167.629150390625,-0.04775992992476159,0
2015-04-15,3340.162353515625,3384.4074223924367,3313.0706688637206,3317.245676815327,232802,3301.457873535156,3277.4874853515626,3304.867470443689,56.5342532898654,12.180500025594029,9.749113142423017,3363.021536479841,3239.894210590471,0.004106315028122198,0.00847546579485975,3142.94287109375,-0.05904487912520041,0
2015-04-16,3338.029052734375,3375.058812096361,3323.8253413547905,3336.5316161254823,206305,3302.8578247070313,3277.289619140625,3308.0257163761353,56.15764923150211,13.375607180777934,10.474411950094002,3366.3797815468192,3239.3358678672435,-0.0006386817631797159,0.008472627089668443,3171.53173828125,-0.04987892909941491,0
2015-04-17,3309.80322265625,3342.5671279714948,3300.31894010657,3327.364977253824,99056,3302.1884765625,3277.2796337890627,3308.195002688527,51.28932358739807,11.907882955037167,10.761106151082636,3365.1187047844905,3239.2582483405095,-0.008455837151867707,0.008654816796329597,3214.14306640625,-0.02890206752932849,0
2015-04-20,3274.634033203125,3311.2552002514985,3253.3510667405853,3291.832839814778,175033,3299.6086547851564,3276.165107421875,3304.9987198803933,45.944817771543,7.816734810916387,10.172231883049387,3362.6153028039216,3236.6020067663912,-0.010625764460069687,0.008958339995708426,3311.255126953125,0.011183263039069625,1
2015-04-21,3167.629150390625,3273.9081622463723,3149.3412774259928,3271.8660821673498,482786,3292.1278442382813,3274.0286328125,3291.9159037385107,34.25052956077404,-4.013662333319644,7.33505303977558,3376.7889027086094,3207.4667857679533,-0.03267689815946606,0.011461106617800785,3469.35791015625,0.09525381458508692,2
2015-04-22,3142.94287109375,3183.9207463223206,3073.1946210014275,3168.446272197154,422446,3284.8262939453125,3272.311474609375,3277.7279958675813,32.21343573422,-15.20602810438595,2.8268368109432744,3391.6133999792014,3178.0391879114236,-0.007793298433887319,0.011441215965335635,3418.169677734375,0.08756977709392648,2
2015-04-23,3171.53173828125,3208.8338218665485,3158.4170909408735,3167.493002121738,234616,3280.290625,3271.7986865234375,3267.614066573645,36.89442316623877,-21.52109418237933,-2.0427493877212464,3397.7058974471443,3162.875352552856,0.009096209622655671,0.011618870509907021,3381.548583984375,0.0662193738023065,2
