Date,Close,High,Low,Open,Volume
2015-01-01,161.22384643554688,161.99230863989308,160.71885519763924,161.42144444147542,2636761
2015-01-02,161.7288360595703,162.54121008354963,161.2677566540035,161.2677566540035,6853849
2015-01-05,162.36553955078125,163.26573710060612,161.39946905052568,161.90446021116384,8556295
2015-01-06,158.19386291503906,162.21183076880175,157.64495997462782,161.8824869169953,13597291
2015-01-07,155.2517547607422,159.84058712445204,155.01023452112605,156.76672827466265,12421217
2015-01-08,159.1379852294922,159.55515275085716,156.08608755380018,156.08608755380018,8774566
2015-01-09,156.72280883789062,160.65295324361716,155.054138809328,159.44536254201006,11224780
2015-01-12,157.13998413085938,158.67690833832867,156.37152202712474,156.9643368428971,10249032
2015-01-13,158.12803649902344,158.83063622709852,156.89849480324312,157.38153537810769,12071158
2015-01-14,152.72679138183594,157.95235012531938,151.98029044548034,157.95235012531938,16849719
2015-01-15,157.1619415283203,158.04018844340175,154.088092982235,155.0541531072448,16665762
2015-01-16,158.12803649902344,158.94041058480306,155.60308014259894,157.40348607452802,11230052
2015-01-19,157.55715942382812,158.8525634552932,156.32761790969522,158.08410131368512,7117173
2015-01-20,162.95835876464844,163.28770265011875,157.24975925062805,157.6888879105216,12477394
2015-01-21,154.87850952148438,163.77074278824867,153.34158521162882,163.77074278824867,33697892
2015-01-22,153.97833251953125,157.99630156990122,153.18790912735636,155.01026576219726,30768622
2015-01-23,153.45135498046875,156.30565482831076,153.16593334592434,155.2078488003407,17392494
2015-01-27,158.14999389648438,158.5232496670237,153.40746411018637,153.69289622151658,26228540
2015-01-28,159.09410095214844,159.59909220356687,157.00827342200338,158.0841184493116,12792194
2015-01-29,162.56312561035156,163.35354876858491,158.08407844335977,159.40144341521645,21906152
2015-01-30,161.838623046875,163.35359686378408,159.68692246547096,162.47534981136994,14453148
2015-02-02,158.36953735351562,162.12403494501993,157.82063431894247,161.15796435163517,8820985
2015-02-03,160.74078369140625,161.157951216216,158.7208190187693,158.7208190187693,6541497
2015-02-04,161.42138671875,162.69483970562936,160.43336572901174,161.37747490671268,6030862
2015-02-05,161.99229431152344,163.39748311270628,159.70885859542636,160.674929158052,9843219
2015-02-06,164.01226806640625,164.4074745027507,160.76276160972847,160.76276160972847,7606977
2015-02-09,161.55316162109375,164.16594117008952,161.0262197479179,162.98031151764434,7464839
2015-02-10,162.43142700195312,163.3535858227695,161.1140617312729,161.64101410222543,8320305
2015-02-11,162.98031616210938,163.74877830128952,161.5312155317811,162.93640433809335,4720532
2015-02-12,162.65098571777344,163.3535853979494,160.1260399712864,163.3535853979494,5498120
2015-02-13,166.01023864746094,166.53719089509696,162.49726193514792,163.00225305514155,9373648
2015-02-16,171.08213806152344,171.69691407897426,165.98832436464792,166.16397167311942,12053473
2015-02-18,172.6849365234375,176.5272579533718,169.06217423051075,169.06217423051075,14195768
2015-02-19,170.928466796875,172.88255893079122,168.44742225377374,172.55321497977576,7249013
2015-02-20,173.91448974609375,174.7268742639905,168.77676384571083,170.1599917201593,9275383
2015-02-23,171.3675537109375,175.12206153930669,170.92843548189995,173.45339139336485,6077614
2015-02-24,173.7607421875,174.77072436628288,170.66492271001445,172.13598416336328,8556081
2015-02-25,175.5172576904297,175.64900359707775,172.77274266158784,174.5951094084905,16358450
2015-02-26,173.73880004882812,176.2637557717337,172.11405228492296,174.72683164707752,12153247
2015-02-27,172.8825225830078,174.17793698033947,168.64499525508126,173.3655526218878,35742645
2015-03-02,150.72879028320312,157.2058412108166,150.17988730839522,157.2058412108166,52676159
2015-03-03,149.98228454589844,151.7168171765922,148.86252786277433,150.83857029626387,46726874
2015-03-04,151.1679229736328,154.04417358470766,150.5751081215456,151.4972668776368,33411001
2015-03-05,152.04615783691406,153.29766039767563,150.04815431583435,152.37550171477753,21288890
2015-03-09,148.57708740234375,151.45333768355636,148.09404694845531,150.92639584782222,16929751
2015-03-10,148.66493225097656,150.48728868290928,147.14995860040833,149.30165894556026,13538973
2015-03-11,148.51119995117188,149.60900577287768,148.2257783702547,149.4553196380295,13191922
2015-03-12,152.22183227539062,152.9244319776442,148.7747276021678,148.88450195583798,28375424
2015-03-13,149.03819274902344,153.6928881952295,147.85256297381625,152.94637669313585,16254309
2015-03-16,147.2816925048828,150.00425699557258,147.10604520312222,149.7407756051315,8926276
2015-03-17,149.30165100097656,149.58708307309828,147.65494196030474,149.0820918831136,11361862
2015-03-18,147.83058166503906,149.8505463212737,147.5451496075713,149.8505463212737,9094350
2015-03-19,146.3814697265625,149.6748873823999,145.56909587652754,148.6429440050704,10865286
2015-03-20,143.79066467285156,146.5351798348915,143.32958529060485,146.5351798348915,10980106
2015-03-23,143.76869201660156,144.82258609534034,142.71479793786278,143.30761270479093,11832346
2015-03-24,143.39544677734375,144.822596635011,143.1539265398187,143.6369670148688,11128170
2015-03-25,143.48329162597656,144.3176267968797,143.153947696641,144.3176267968797,7528966
2015-03-26,141.57310485839844,144.4493555568085,140.78268155234824,143.1539410326985,25124845
