Date,Close,High,Low,Open,Volume
2015-01-01,217.2353515625,217.77157448998676,215.63811666891772,216.99576911381928,3544940
2015-01-02,220.2586669921875,221.1713725543031,216.85884712937596,216.85884712937596,5900384
2015-01-05,218.3990631103516,221.4566187421948,217.9312903140576,221.33112449819683,4796000
2015-01-06,214.99920654296875,218.2621261811353,213.92677470932165,217.6802791636956,8219680
2015-01-07,215.626708984375,217.07562362747217,213.63016538266783,214.4173767881261,5746112
2015-01-08,220.156005859375,221.0915375059701,216.35687695026263,217.73734145946173,9525824
2015-01-09,222.62030029296875,223.612862017948,220.55529282372464,221.9928152209796,8985184
2015-01-12,220.6579742431641,222.3350790587332,220.07612723644888,221.19419711349497,4126412
2015-01-13,219.8137359619141,221.77606141683725,218.06819480563132,221.09153219630693,5828348
2015-01-14,219.9392242431641,222.39212039497323,218.9808806357056,219.06073680016823,3685232
2015-01-15,226.6134185791016,227.7657067222978,221.502261166886,225.8946572806769,11398476
2015-01-16,228.4844207763672,231.57622197821377,227.84552967469915,228.67837906242565,7821308
2015-01-19,229.214599609375,232.7399277712668,228.8495229404467,231.1997370727805,4239492
2015-01-20,232.95669555664065,234.33715997464017,228.6327500434172,230.45816122140852,8505804
2015-01-21,232.728515625,235.6947948174057,232.36342503887704,234.42843254404465,6740612
2015-01-22,233.02513122558597,235.5921155352925,232.4090522059001,233.8807926621548,6470680
2015-01-23,237.94239807128903,239.128904394414,233.7439460875436,235.02172855557865,9987912
2015-01-27,245.0728912353516,245.91713283481,237.5088374591417,237.98800236298476,9962400
2015-01-28,241.49050903320312,249.4424517158525,240.72612359534364,244.1487699023864,11364940
2015-01-29,249.8531646728516,251.1309469762645,242.095166865658,245.289636550973,20567616
2015-01-30,245.8258514404297,249.75050243167223,242.83674601950045,249.75050243167223,10570416
2015-02-02,246.7955780029297,249.3967944212196,240.12141859138288,243.8064728628299,5710352
2015-02-03,242.80252075195312,246.93250834582983,240.79458498628136,246.08826674090383,10200688
2015-02-04,243.62391662597656,246.61304957076644,241.2394845294422,242.55149875128592,6197512
2015-02-05,245.6319122314453,249.35119895984127,244.22862170000428,245.2896476068776,8059148
2015-02-06,240.3838348388672,246.1909130155708,239.59663740868004,245.74598018173705,6903120
2015-02-09,237.32627868652344,239.98453943615863,236.04849636007236,238.90070148767109,5231896
2015-02-10,240.6005859375,242.39179290153015,235.02168428213116,235.02168428213116,9275752
2015-02-11,241.5019073486328,242.96224187945407,240.2697492178285,241.4106312179132,4161588
2015-02-12,245.51779174804688,246.8640379984188,240.2012708038992,243.03066356576025,5525740
2015-02-13,243.19039916992188,246.886845418309,242.6883944171928,246.70429317121437,7714500
2015-02-16,243.5897521972656,247.57141964833968,242.43745011646163,245.4722076922876,7388716
2015-02-18,245.24403381347656,247.10364940257745,241.19390225185683,243.58975472492764,5381692
2015-02-19,246.3849029541016,247.5485970946725,242.73408033046496,245.06146861160684,4507004
2015-02-20,244.8447265625,248.68949379346864,243.806512676405,247.11507087369827,6206024
2015-02-23,243.5782928466797,246.7841822218246,242.3233227196008,245.7687805886867,5581564
2015-02-24,243.6125640869141,244.37694953482023,241.2052916778939,244.2172371798192,5846288
2015-02-25,240.14422607421875,245.24399057928343,239.5852050704794,244.1487327861076,4648524
2015-02-26,236.88134765625,240.9542910391821,236.18539845831845,240.41808204176832,12426944
2015-02-27,240.4978790283203,241.5360925886992,238.54696004468403,238.54696004468403,10261784
2015-03-02,247.01235961914065,250.7658500549714,243.69238203704228,246.5103548541176,14385232
2015-03-03,247.19488525390625,249.1686165878837,245.75739071649863,247.90222648852557,6029348
2015-03-04,243.07632446289065,253.1160858316548,241.8669784293185,252.1349161928273,12277624
2015-03-05,247.59420776367188,248.71227770203615,242.43742665909488,243.00786766299865,9702452
2015-03-09,241.63882446289065,246.8412578873709,240.9542952151204,245.7574199117347,5755808
2015-03-10,240.16709899902344,242.3803991038261,238.4443559082121,242.3233549995419,5134836
2015-03-11,241.05694580078125,242.3005238885979,239.58521916732204,239.7905834973212,5465536
2015-03-12,240.6348419189453,242.7568937219059,239.8362244656798,241.88981220264824,7530836
2015-03-13,237.9081573486328,242.77971849777597,236.0713259685712,241.86701278913768,5426780
2015-03-16,239.9389190673828,241.3878337242668,237.87391138111312,238.4443524156002,5348772
2015-03-17,241.42205810546875,243.2132373262757,237.95376001357116,241.86699095684065,5369304
2015-03-18,242.67703247070312,244.5822999272096,240.31538433973995,241.9012271044754,5148332
2015-03-19,240.08721923828125,245.01585221891256,239.28860176410436,244.37694709814423,5373572
2015-03-20,240.9314422607422,241.75287164796532,238.6610705954223,239.81337244172872,6483236
2015-03-23,239.0718231201172,241.73008375105377,238.6725144200836,240.94285845884883,5446740
2015-03-24,236.83566284179688,241.1824340288697,236.2652218909244,238.05642875951355,8973564
2015-03-25,235.991455078125,238.83224027774057,235.27269380666624,237.314889414575,10608900
2015-03-26,229.76226806640625,235.5237092251239,228.65560398104097,234.3143908104075,35800620
2015-03-27,231.5191802978516,233.5499418181651,230.02461379796492,231.58763042967664,10840896
2015-03-30,236.59613037109372,237.07529527205645,231.09707041150452,232.73994338546447,6955144
2015-03-31,233.3560333251953,237.280670632196,231.5648400275608,237.280670632196,5962256
2015-04-01,235.7633056640625,236.5847352739832,231.14273277299327,234.13183855403284,3844196
2015-04-06,235.4666290283203,236.58469897892743,232.69429407506047,236.1625782021294,7151172
2015-04-07,235.6491851806641,236.89273546188096,233.57278544017493,235.76327338457625,6197072
2015-04-08,236.28810119628903,237.86249620026737,235.0331308951913,237.31489507900537,4106144
2015-04-09,240.9770965576172,241.63881370504848,235.02169793786584,236.9041532854264,7002784
2015-04-10,237.9081573486328,240.26977779902077,236.1283700753611,240.26977779902077,6119324
2015-04-13,237.0296630859375,238.74098614098548,236.1169574565786,237.30346363331904,4563236
2015-04-15,235.3981475830078,239.2885378124798,233.92639334750723,237.30341462006277,4893996
2015-04-16,234.9418487548828,235.83174233454884,232.2835879779388,234.5653521034588,5610120
2015-04-17,232.34063720703125,234.53112524514435,231.8386463029852,233.90364009678265,4049012
2015-04-20,229.34011840820312,233.8808348208034,228.76967734766455,232.73995269972636,5188880
2015-04-21,228.8609161376953,231.462132519943,227.17240530335468,229.3172689116488,6510744
2015-04-22,231.16549682617188,232.96809589104643,226.6932451202298,229.65953821188856,6765936
2015-04-23,231.25677490234372,233.69825117231943,229.5682640190732,232.75132749499463,9627828
2015-04-24,229.64816284179688,232.51177415421785,228.2562783107113,232.4889620827179,7205244
2015-04-27,229.41995239257807,231.02859314467364,227.26368273787156,229.76221697501467,7370704
2015-04-28,229.214599609375,230.78902233854055,225.91744784725896,228.07371761049623,7942108
2015-04-29,226.6134185791016,230.34409749984172,225.43830443768564,229.0891271816158,7863564
2015-04-30,225.6208038330078,227.0355001873708,223.3960841075537,226.12279465897933,15143684
2015-05-04,228.3931884765625,230.34409406590967,226.3510067492644,226.81876562100044,3141448
