Date,Close,High,Low,Open,Volume
2015-01-01,91.1548080444336,91.4848398470121,90.84127380327548,91.17955774382128,1082549
2015-01-02,91.96338653564452,92.45018211880505,91.25381679203906,91.31982718360378,4198953
2015-01-05,92.1283950805664,93.23400022715067,91.66634923459442,91.9221252131248,3838601
2015-01-06,89.97493743896484,91.81486870810234,89.45514005236222,91.58384242499028,12396695
2015-01-07,89.2901382446289,89.9336976547748,88.83634445902179,89.63666765220168,8305581
2015-01-08,89.93367767333984,92.22740250877128,89.63664773676072,91.77360882398791,7792131
2015-01-09,91.33631896972656,92.40892229830868,89.64490602850093,90.62674927099252,13587116
2015-01-12,91.75711059570312,92.24390614673489,90.37922517621834,90.75876308049384,4421790
2015-01-13,92.98648834228516,93.51454464244352,91.58385306333344,91.930389170998,6312675
2015-01-14,91.08055877685548,93.9765896089922,90.7587790653992,93.3990338703986,9723858
2015-01-15,92.32640838623048,93.06897987343709,90.96502732635166,92.40891632925344,6993422
2015-01-16,91.59209442138672,92.96997983668832,91.23731293133406,92.54093582193786,8304680
2015-01-19,96.40231323242188,98.76204191931124,96.09703113498162,97.5409202440643,32334205
2015-01-20,97.42542266845705,98.01948266216668,96.18780327699103,96.71585287444688,13390593
2015-01-21,97.14488220214844,98.18448367606544,95.1564393388137,97.29339382077347,17701408
2015-01-22,98.9506378173828,99.47489457736803,97.31131201928294,98.19338933967762,19458651
2015-01-23,100.1572723388672,100.5234225744896,98.23501746201036,99.72455979899952,19277835
2015-01-27,99.61637115478516,100.81466863871556,99.0255520119408,100.25712726016371,15764550
2015-01-28,101.06430053710938,101.85484034589106,99.15036205269055,99.19196941104748,16769969
2015-01-29,100.30706787109376,102.27093698262811,99.82441834213942,101.18914542149837,13488321
2015-01-30,100.94780731201172,101.5303104028456,99.3833731482992,101.00606032990784,9393192
2015-02-02,104.03507232666016,104.46779160591684,101.35556224212964,101.85485059264198,15948657
2015-02-03,103.44425201416016,104.52604342790896,102.81181875633143,103.852002808013,8465539
2015-02-04,103.05313110351562,104.83392469009269,102.5621656283984,103.71884883846263,8923261
2015-02-05,106.22361755371094,107.03080304945348,103.33606405041678,103.34438687685324,12263607
2015-02-06,107.0557632446289,108.9613789582242,105.8491498172917,106.18200869379852,11074311
2015-02-09,107.8130340576172,108.17917752005728,105.78258920111526,106.49823724299443,6794574
2015-02-10,106.94759368896484,108.51202780023476,106.07383230997225,106.68130386184028,11140578
2015-02-11,106.24856567382812,108.01272022744276,105.37481122239294,107.51343196947978,14166503
2015-02-12,107.64657592773438,108.67843696418836,106.72289130409068,107.09735749432214,9639757
2015-02-13,109.9599609375,110.49253381141531,107.64659434204054,107.84630832325486,9239165
2015-02-16,110.09310150146484,111.05007078019004,109.8434573417974,109.99324112878536,5117465
2015-02-18,111.34131622314452,111.67417508453472,109.09451890876068,110.17631020827884,6045571
2015-02-19,109.7602310180664,111.3413105288086,109.01129861824116,111.3413105288086,7382040
2015-02-20,108.1791534423828,110.00987711914722,107.7630798794818,109.76023298140662,4849774
2015-02-23,108.13754272460938,109.5105854395013,107.10568167509668,108.1791500796061,5689865
2015-02-24,108.67845153808594,109.81017308584552,108.11259415022178,108.59523681798645,8433603
2015-02-25,110.47589111328124,110.77546546076876,108.52866801265922,108.769989347124,9829069
2015-02-26,109.49395751953124,111.32468143584435,108.41216611443714,110.47589531968174,10478408
2015-02-27,108.8947982788086,109.61044614138524,107.9627908151696,109.34415635976542,12264620
2015-03-02,110.59239959716795,112.24004848781271,108.8448903250161,109.86011270622184,9859640
2015-03-03,111.91549682617188,112.672752093093,110.3427400545855,110.67559891722944,9609805
2015-03-04,109.7602310180664,112.13185028417968,109.22765822148568,111.8822061509046,8693384
2015-03-05,111.14160919189452,111.4911069549316,109.05291835200684,109.82681254418942,7213278
