Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2015-02-24,1052.827392578125,1062.6559873327594,1042.8041721847849,1048.642941345954,2199922
2015-02-25,1040.1573486328125,1059.5420831951085,1038.4641624257813,1054.87106739851,1767994
2015-02-26,1034.0264892578125,1048.1563289835995,1021.9208321069946,1042.8041241656533,1991994
2015-02-27,1036.3228759765625,1041.5388035688445,1018.3978408422142,1035.1939905801278,2877376
2015-03-02,1039.0673828125,1054.4622907428795,1032.5085554229124,1043.0766902112468,2176038
2015-03-03,1080.561279296875,1086.0107958351157,1041.694510830969,1043.9716682544015,3424308
2015-03-04,1068.884033203125,1094.6135812650089,1057.070218639789,1085.2325872433767,3862994
2015-03-05,1049.5968017578125,1078.4987149925262,1043.6023688775144,1070.441230915323,2173514
2015-03-09,1030.270751953125,1043.1160497418666,1015.946279655019,1027.6238230993297,2883174
2015-03-10,1028.6744384765625,1042.5123418298622,1010.2044824545691,1031.0877776403531,3037052
2015-03-11,1014.6028442382812,1035.3888225563933,1011.1968958694493,1028.4017817661693,2240200
2015-03-12,1019.4684448242188,1021.745507482373,1008.199640811812,1021.356256255471,1827636
2015-03-13,1005.182861328125,1027.603673138834,1002.3218270323275,1026.84465231506,1586838
2015-03-16,997.3786010742188,1015.9458686324705,993.3692937739711,1006.292417617598,1556296
2015-03-17,1005.70849609375,1014.6612753820975,995.6074445552633,1005.2414135720721,1267318
2015-03-18,996.22998046875,1011.8388947479078,993.2521521170559,1008.5302599340389,1255170
2015-03-19,1010.5938110351562,1014.3306619843096,999.636423614901,1002.7114712475927,2448964
2015-03-20,1016.3154907226562,1019.0597309296194,1003.8205831265856,1010.4962037789503,1963908
2015-03-23,1018.7291259765625,1024.1202951516282,1014.3890114652767,1018.2815249398172,1566608
2015-03-24,1008.6666259765625,1026.455386323584,1005.0855340409216,1023.7306279981138,2394878
2015-03-25,1001.8355712890625,1017.5029367069876,990.7224272470789,1008.705818981242,2224858
2015-03-26,978.2275390625,1006.8763794517452,973.5175600355093,993.8754232601771,3091642
2015-03-27,978.8890991210938,1001.1152893082234,974.7241295967146,985.1949506005512,2751776
2015-03-30,998.0983276367188,1000.3365218150955,980.9129268712085,982.8591826784926,1339006
2015-03-31,994.1283569335938,1000.1617521946873,981.3025453688417,1000.1617521946873,2427028
2015-04-01,989.7298583984375,997.8847498056057,981.789169261718,995.7049043399643,2075758
2015-04-06,991.5398559570312,997.6121192206188,973.1672135949074,995.704825862555,1568542
2015-04-07,1006.2144165039062,1011.6639336532504,990.2551162808269,997.4367823748051,1886922
2015-04-08,1028.16796875,1034.0456992372985,1008.4913987765782,1009.7175019091106,1652134
2015-04-09,1037.179443359375,1046.0932590245454,1025.7353995221204,1035.019079902624,2544450
2015-04-10,1032.9755859375,1039.612339278431,1022.952365461611,1030.9320167142605,1815544
2015-04-13,1033.656982421875,1037.354870327357,1022.9525700639005,1036.9656189688853,1308642
2015-04-15,1022.8551025390625,1056.3890639872775,1015.7123031784744,1033.3454060570268,2913934
2015-04-16,1005.3583374023438,1022.5632268956605,1000.9014287544145,1022.5437453230721,3217570
2015-04-17,963.338623046875,996.483333408964,961.4507162188052,995.3545426456591,9668742
2015-04-20,945.4135131835938,966.8612013591776,943.875989657889,965.3626409736878,2890722
2015-04-21,944.732666015625,954.4444698158582,934.5926476459524,945.4138559920433,2546032
2015-04-22,951.7581787109375,962.6182495384484,937.1417766595777,946.4643242024816,4186812
2015-04-23,956.48779296875,965.2654291209326,946.5424028725623,962.2292498601079,4342990
2015-04-24,970.4227294921875,978.5775231789389,952.7117997767374,955.7284965964019,3625158
2015-04-27,973.2059326171875,980.9131261864895,967.678584007783,972.9334757552106,2733052
2015-04-28,971.1818237304688,977.0205922098102,955.650737588236,977.0205922098102,3088298
2015-04-29,968.1845092773438,971.1817244506051,954.074153561378,966.8999613367947,2019620
2015-04-30,958.9985961914062,969.2359263881863,944.7520528468726,965.3434126275911,3738054
2015-05-04,965.9465942382812,974.9966870730583,956.4682869554877,969.6250000614889,1890630
2015-05-05,980.0763549804688,987.316371633459,973.1281817499545,973.5174330226545,3255070
2015-05-06,958.7454833984375,978.9670704800731,955.9234113264771,978.9670704800731,3394406
2015-05-07,990.74169921875,994.0503346939918,955.1057298878252,959.4653246840891,3205028
2015-05-08,983.7349243164062,1007.3819306087088,979.472643423209,996.4828989019685,3003664
2015-05-11,994.9259643554688,997.6702040382055,982.8591784028006,986.7516900004355,2573082
2015-05-12,982.0418701171875,998.4293845786418,978.1883210316284,996.4831284683521,2467386
2015-05-13,979.1229858398438,991.4233687496105,965.5186676896849,991.4233687496105,1863774
2015-05-14,972.8359985351562,980.912960411561,967.2891692947337,980.912960411561,1309050
2015-05-15,977.4683227539062,985.7399125300219,973.5174602383704,978.9669782085173,1461454
2015-05-18,981.0689086914062,982.9568154518529,971.9994297026823,978.6167016015761,4507752
2015-05-19,978.071533203125,984.8055983961941,971.8629951761651,980.6794974019564,1957722
2015-05-20,995.3348388671875,1000.3366599634554,979.7063455571586,980.9130623371333,1897814
2015-05-21,994.7314453125,1004.2680997480924,991.8704109690098,995.3153221146791,1579578
2015-05-22,1019.0205078125,1023.2439206380204,988.4059440723132,992.5903937715462,2691632
2015-05-25,1012.4422607421875,1026.416339284798,1006.4866990255351,1019.8380327353061,982978
2015-05-26,1015.4983520507812,1021.1035330893191,1007.7327121310574,1013.9996964443633,1961740
2015-05-27,1017.9891967773438,1024.9567552169983,1008.9391064131057,1015.1671255884953,1620690
2015-05-28,1015.751220703125,1021.0061130118019,1005.1441232652403,1013.5713755104089,2763608
2015-05-29,1016.0623779296875,1030.9707171853981,1010.982631005438,1018.670341838957,4423532
2015-06-01,1018.9627685546875,1030.3873342180102,1015.3038437084145,1015.7319631939597,882264
2015-06-02,1012.0145263671875,1023.7310297778517,1008.3556017640778,1018.2815109881598,3935820
2015-06-03,1016.2960815429688,1022.0181511177536,1008.3553938141127,1013.6102858490444,1804684
2015-06-04,1014.252685546875,1020.9284028462918,1007.5770632795209,1018.7096892814494,4131468
2015-06-05,1011.974365234375,1024.9979691360236,1009.6760370561826,1018.3191782294263,2308534
2015-06-08,1012.6026000976562,1017.5331369908884,1006.3952359089724,1017.5331369908884,1570320
2015-06-09,1006.3951416015625,1017.5330416397666,1002.211115530133,1015.5686921385316,2578914
2015-06-10,1021.756103515625,1025.3901490630708,1007.2395839983827,1008.1038783508964,2763350
2015-06-11,1010.1861572265625,1026.568809048955,1004.4698823329184,1023.6222854868167,1847336
2015-06-12,984.45361328125,1017.120713692781,973.0603838819179,1010.422261362828,2571456
2015-06-15,984.0601806640625,990.2085539583583,974.7098613199793,984.2566155413942,2525176
2015-06-16,986.88916015625,989.7571295261098,979.9942744282685,982.1747214930832,1267396
2015-06-17,987.5963745117188,993.626869931744,982.8819357083361,990.4250186106477,1975720
2015-06-18,993.9805908203125,1000.3647272164726,985.3177896350363,988.067879159536,2165046
2015-06-19,1001.6412963867188,1003.7824177816685,992.8213878675856,995.9250211649822,1999610
2015-06-22,1018.1224975585938,1021.4618922061909,1000.6397844035263,1000.6397844035263,1102002
2015-06-23,1011.48291015625,1024.6047268035595,1008.5756152686237,1021.4617675188861,898318
2015-06-24,1009.79296875,1016.7074176444825,1005.2946300478077,1013.60378550466,1170246
2015-06-25,1001.8180541992188,1010.8540601782705,999.5197273557443,1006.5324921013327,1930992
2015-06-26,1018.6328735351562,1020.0275805587918,1001.8965810824941,1001.8965810824941,1290102
2015-06-29,1018.6721801757812,1023.033073810524,999.225122897125,1010.4612388020998,1372756
2015-06-30,1002.1914672851562,1017.0419689114647,997.8895609985979,1015.5687067643211,1549952
2015-07-01,1018.7508544921875,1024.6045769374819,1004.4699969650717,1007.2789780486845,1279708
2015-07-02,1012.7205200195312,1022.620823639063,1010.0883105209815,1021.4618764623339,1445880
2015-07-03,1022.994140625,1025.3906859583929,1009.6758861735899,1010.8741588402863,963470
2015-07-06,1034.544189453125,1039.140747489546,1013.7220875185519,1013.7220875185519,1182338
2015-07-07,1027.8460693359375,1039.8874956711707,1022.6405421811545,1034.3284239060447,1642836
2015-07-08,1019.5369873046875,1029.9872718777408,1013.8010468713104,1020.6566092684816,2667850
2015-07-09,991.0142211914062,1020.774113066629,984.7871955483473,1019.4972860224774,3934122
2015-07-10,972.0974731445312,1005.3538648929081,964.4954037952674,1005.3538648929081,8263654
2015-07-13,985.9263305664062,989.4818210961635,972.509770642699,972.509770642699,2280308
2015-07-14,981.9783325195312,988.067816077864,978.2460684031337,986.4963364499071,1703274
2015-07-15,1000.1481323242188,1001.7981660354644,982.1743418680337,982.5672116047809,2003660
2015-07-16,997.968017578125,1005.2950981514347,992.6250449329677,999.3430621134626,1456608
2015-07-17,1007.4752197265625,1009.7146541921842,999.1857249650692,1000.560769187236,1070526
2015-07-20,1015.4485473632812,1017.318690930971,1004.7198290012722,1009.4838121171149,853786
2015-07-21,1008.4596557617188,1023.7949029133852,1005.9793328489596,1014.2079223416608,1274500
2015-07-22,995.3294677734375,1011.452049335517,992.5734676390083,1008.3023348961693,1320628
2015-07-23,979.7973022460938,999.187728687476,977.5924640396355,991.1756054046647,1496780
2015-07-24,986.3133544921875,990.7820503106199,981.1754597000419,983.3014785021948,1574972
2015-07-27,983.124267578125,986.2542768972411,976.8641528182418,979.5611340999345,2003738
2015-07-28,985.0928955078125,991.766333749561,981.1950662174622,984.0889048062834,1891188
2015-07-29,986.943359375,990.2112074146554,977.7895015489428,988.6166452141716,2413318
2015-07-30,976.6674194335938,990.9002502114002,973.5768195997382,990.6049644623379,2770574
2015-07-31,988.5183715820312,991.7665151907346,979.167655132734,980.3093883768207,1963776
2015-08-03,988.0653076171875,994.1284685410185,984.6399167886634,985.6242024010802,1179324
2015-08-04,987.7901000976562,993.3415120381018,978.7740780526044,988.3806717457169,2342692
2015-08-05,1002.8494262695312,1003.9715505688323,988.6166915601325,992.1601205621402,988994
2015-08-06,1013.1446533203125,1016.963661395849,1004.0105041573411,1009.8768066126026,2211366
2015-08-07,1004.7787475585938,1013.027044142572,1002.7904708243803,1013.027044142572,1188506
2015-08-10,1012.672607421875,1019.3263407611082,1006.5700356637456,1012.6331975425146,1431182
2015-08-11,1025.3106689453125,1027.5942309049863,1000.8610707795267,1014.9953744341205,2200306
2015-08-12,1051.886474609375,1059.6426270841584,1024.44460716222,1024.8777313402743,3479784
2015-08-13,1037.67333984375,1056.7290715375727,1006.3336463673754,1051.2170719095823,1406426
2015-08-14,1064.2884521484375,1070.6469956207302,1038.2639951877582,1038.6182996009775,2293964
2015-08-17,1057.024658203125,1061.7689356009757,1045.311655658552,1059.131068537961,773644
2015-08-18,1079.13134765625,1082.674775900602,1059.0913308118502,1065.7450631775873,1916926
2015-08-19,1076.257568359375,1083.8365694754057,1071.6510336408705,1082.714445147223,1690070
2015-08-20,1057.85107421875,1080.74551731169,1052.0043796928362,1080.74551731169,2349298
2015-08-21,1053.6385498046875,1074.8006947213094,1045.3509401811814,1067.7532467698338,3536080
2015-08-24,1015.25146484375,1041.3744502776424,1011.491569718342,1039.012164190056,4692344
2015-08-25,1010.7235717773438,1032.3188384054622,998.2625533093246,1018.8931430576312,3925800
2015-08-26,1014.5034790039062,1039.0121979591768,988.9907692044474,1007.141039682641,3216158
2015-08-27,1013.6763916015625,1029.5233907313554,1002.3177927554317,1029.5233907313554,5264798
2015-08-28,1012.1806030273438,1027.200767444917,1007.0032015092283,1027.200767444917,2744152
2015-08-31,1009.5032958984375,1019.7201640318751,996.5107223798847,1019.7201640318751,3692044
2015-09-01,999.0107421875,1028.0668801203337,996.0972944784037,1006.3338674651383,2987602
2015-09-02,1020.4285888671875,1031.708463421181,1003.1838858901172,1007.7903232846721,3765950
2015-09-03,1025.8616943359375,1029.5625691377254,1014.3061448340592,1022.121409667942,2265074
2015-09-04,1002.9675903320312,1029.5236037146487,999.6997420396817,1028.1456035052443,2426396
2015-09-07,999.9362182617188,1007.8892304809829,997.160512320679,1005.1529344314079,1759184
2015-09-08,1000.1522216796875,1009.5226390532238,993.5378037618011,1002.0026592327258,1787746
2015-09-09,1003.8729248046875,1013.4204955180961,1001.609067831405,1009.0699337625026,2045076
2015-09-10,1002.160888671875,1015.192877575375,994.916580039935,1000.822297768704,2665818
2015-09-11,1004.7589111328125,1011.2157873168214,1000.2706064831548,1002.5934824450263,1592672
2015-09-14,1004.6212768554688,1009.8774023691013,1001.2156858575536,1009.8774023691013,1589318
2015-09-15,998.951416015625,1007.4752905265675,998.4592732350478,1004.6208623992197,1379900
2015-09-16,1004.1091918945312,1009.8770673000432,1000.4476300870092,1005.93992473747,1756816
2015-09-18,1004.4635620117188,1018.1451333120255,999.6405620569344,1009.877133389538,2455294
2015-09-21,1004.3845825195312,1006.7665725433062,997.35674592705,1003.9711634043924,1108840
2015-09-22,994.83740234375,1012.7907183727642,980.3486955704246,1006.9244132214301,2081246
2015-09-23,997.1405639648438,1007.0228321414932,989.2466685097406,997.7902502852987,1228352
2015-09-24,1015.9404907226562,1019.7201870073358,996.0579156478028,998.2627545008108,2354254
2015-09-28,1021.1768188476562,1031.137810429324,1015.5860946935628,1021.2949523687157,2366812
2015-09-29,1019.031005859375,1037.0434345343742,1011.7867014092385,1017.1018442969432,3325952
2015-09-30,1018.9525756835938,1040.862743671025,1012.2200209715368,1040.862743671025,3368336
2015-10-01,1041.21728515625,1043.3235998154905,1020.5865900607594,1023.2638675765642,2834408
2015-10-05,1067.6153564453125,1090.588624585146,1044.4059173955302,1044.4059173955302,4807306
2015-10-06,1063.02880859375,1073.2653823061341,1056.7293786168982,1072.871667932581,3979590
2015-10-07,1044.8980712890625,1069.7217776992375,1042.1420711256858,1060.6466436512153,2065530
2015-10-08,1036.96484375,1054.5048367508605,1031.5315666554968,1051.2172835764034,2357550
2015-10-09,1035.3310546875,1043.5794484335524,1026.8071762018285,1043.5400385440746,2249724
2015-10-12,1020.743896484375,1047.4180445912637,1018.5390576017794,1045.3116342994683,2455912
2015-10-13,1023.0865478515625,1028.3819871752773,1010.9011066995292,1024.7598340098682,6179712
2015-10-14,977.8685913085938,1003.1844504722441,976.4118670216503,1003.1844504722441,8337128
2015-10-15,971.5885009765625,985.6637877397727,970.5057866101617,980.3486444865325,3215710
2015-10-16,973.261962890625,981.1362506162773,972.4745341180598,976.7659824798698,2333828
2015-10-19,979.8565673828125,982.2975770757164,966.9034039964633,980.3487103096749,3130642
2015-10-20,994.8176879882812,996.0972595667762,982.553524999988,982.8094008670217,2695084
2015-10-21,996.0970458984375,1000.8216168671258,993.0457604811597,998.065617135391,1929688
2015-10-23,1001.0885620117188,1005.3697078164455,997.2020846368997,1005.3697078164455,2335398
2015-10-26,1000.8521118164062,1005.7645163353468,992.3885575732529,1005.7645163353468,1414630
2015-10-27,998.701416015625,1004.1464335773196,994.4597662159551,998.287096071303,1530420
2015-10-28,997.9124755859375,999.6683024091928,990.3958567681516,990.3958567681516,1255342
2015-10-29,984.5953979492188,1000.3979313977776,982.5041468297949,999.6680309080326,3130316
2015-10-30,984.5361328125,991.1254666000361,980.511517279417,986.4300978666167,1516696
2015-11-02,993.2758178710938,995.42621590776,981.5175535359451,986.4299554478655,1319294
2015-11-03,1003.5741577148438,1005.2905844875967,993.7296053497366,997.4780394378138,1364906
2015-11-04,999.766845703125,1005.0540735193597,994.3217312420118,1004.1860341313175,991434
2015-11-05,979.5843505859375,1000.2204899459599,978.53877309067,998.583054321807,1596098
2015-11-06,988.6988525390625,993.6310028560288,979.8998771073824,983.2734871903996,908024
2015-11-09,975.1255493164062,987.5150715659931,974.040476317982,984.4571385704337,2021556
2015-11-10,969.9168090820312,977.35452740515,966.7010868561233,975.7564920565914,1361920
2015-11-13,945.947265625,961.9866818594621,941.6662154524762,961.9866818594621,2743232
2015-11-16,936.9510498046875,943.0274222777231,929.6119694085003,943.0274222777231,2043528
2015-11-17,943.2444458007812,946.361527165283,937.1088297754026,939.2789765390929,1985028
2015-11-18,927.8162841796875,942.5929859001232,925.6658861060522,942.5929859001232,1520352
2015-11-19,932.1964111328125,939.7130295249991,928.0336558676987,933.3012323703009,1866906
2015-11-20,946.3219604492188,956.2651573242277,931.9594793354753,933.7548015160772,2012126
2015-11-23,943.4415893554688,952.2602175280482,939.9693357918593,949.0642414847725,1088082
2015-11-24,934.3267822265625,943.9937965793034,933.3601000575001,939.1011421331966,998640
2015-11-26,925.4889526367188,940.0288821308822,922.450765602947,938.2533070204955,2915292
2015-11-27,928.5658569335938,930.9726878222689,920.3389939536204,926.4548586508471,1737206
2015-11-30,936.5367431640625,943.5206509324515,927.303697082368,933.1631320251951,4100048
2015-12-01,931.9397583007812,938.3121551988189,930.0261415092057,932.334330381239,1721994
2015-12-02,933.2421264648438,938.3321655251021,925.8636457627015,938.2926697735795,1640296
2015-12-03,927.54052734375,936.3197581140992,926.0608817082979,931.1903199111985,2283358
2015-12-04,918.7216796875,926.1791505055439,915.8413802951405,923.2987547821011,1246092
2015-12-07,915.3283081054688,924.83743720269,913.5329859190808,920.220963245601,1382604
2015-12-08,918.9583129882812,926.8497540616027,914.3418392266017,915.1703827406598,1139964
2015-12-09,934.2086181640625,936.2407223302012,915.4072956458382,922.4700978858455,5282806
2015-12-10,940.876708984375,943.5005743275788,928.0333707479904,934.741094941322,1723988
2015-12-11,941.4490356445312,943.796720385895,932.4725203214327,940.2653193381886,1652378
2015-12-14,938.4700317382812,941.8436426024244,919.5898137520439,921.4047876902902,2718532
2015-12-15,937.4442138671875,941.0545102482849,932.393671443244,938.4700435849501,1135868
2015-12-16,950.2872314453125,952.6941593428194,940.6597125174079,940.6597125174079,1435934
2015-12-17,962.6575317382812,964.7290358028887,944.349420061621,952.8918697194176,1618844
2015-12-18,953.6018676757812,960.4673836626838,947.2294704813154,954.8644791257649,3024970
2015-12-21,965.281005859375,966.7015037442414,949.6757586494986,954.8445946055737,1610104
2015-12-22,948.9655151367188,962.7557888293524,946.9729070452646,962.7557888293524,1560858
2015-12-23,957.1531982421875,960.7832429740631,951.1359725931713,952.8917994999435,849834
2015-12-24,960.4869384765625,962.0454786873897,948.5511348865795,955.2588592181402,843160
2015-12-28,971.7123413085938,973.1722382863962,954.9430331003551,958.0207136377231,3704198
2015-12-29,968.9898071289062,972.7382406270315,965.0243397936288,969.9959848604009,1708524
2015-12-30,954.1937866210938,970.2528527997528,951.8263538773774,967.905167928451,1605762
2015-12-31,961.5130615234375,966.1097879612933,949.9323318426848,953.1875516714291,1240318
2016-01-01,953.4436645507812,962.3610295563337,951.8062294166732,962.3610295563337,712262
2016-01-04,934.9778442382812,952.4968024029141,933.5770943803014,950.977661679419,1870184
2016-01-05,926.8298950195312,941.6855888567602,923.6930668353618,941.0542351141983,2678020
2016-01-06,939.7130737304688,941.5082999533646,927.3234503854508,927.3234503854508,2653228
2016-01-07,935.6290893554688,940.2258157744304,931.1901532436083,935.1358742319287,3199580
2016-01-08,946.0260009765625,949.8730785265418,936.122203828291,941.0543545333926,1907544
2016-01-11,932.117431640625,940.6598790060465,926.7907083324952,940.0680208606987,2930228
2016-01-12,918.18896484375,933.1629557984879,908.1471248181796,932.2554207613065,3482594
2016-01-13,899.3087768554688,918.1693438816967,889.7996463483408,914.2236225929915,4746092
2016-01-14,899.150634765625,907.0814736545236,887.7869426337039,896.8620980472929,2742052
2016-01-15,892.1669311523438,904.2407784946372,889.7600030329971,903.1163059125059,3269408
2016-01-18,898.6969604492188,904.3196119696404,891.7328025370517,892.5219466100933,2213922
2016-01-19,899.3480224609375,907.5156439906414,895.0077302505474,898.4404875507349,967910
2016-01-20,899.663818359375,901.5971829764361,885.025155980808,897.1779950438164,1615954
2016-01-21,891.7138671875,905.7154568158013,888.2530127462089,903.7774169542859,2675536
2016-01-22,908.029296875,910.5211313115374,893.8892348633344,899.0310755948492,1343178
2016-01-25,911.5491333007812,925.1354926499861,906.3480040219936,910.4614365907396,1397560
2016-01-27,917.5216674804688,921.5560143745039,902.5509660187331,910.501079228382,1626986
2016-01-28,922.0509033203125,929.0516996091717,912.894507981036,915.8411596418111,3106660
2016-01-29,945.8217163085938,949.2627745535498,923.5733700299949,932.9275249953068,2235744
2016-02-01,950.3304443359375,954.3845864478947,933.0459748397061,945.7423999817687,1495274
2016-02-02,948.51123046875,962.3150534816684,941.23349189572,952.8224265669295,1475588
2016-02-03,955.7102661132812,961.0893661256424,933.5607921982763,944.3190887870416,1308692
2016-02-04,957.1931762695312,965.0839044542132,950.05390922091,957.9248417832722,1250046
2016-02-05,957.9447631835938,965.064235544681,952.4667826663938,952.4667826663938,1402996
2016-02-08,934.6087036132812,954.0290805006695,928.300079437789,949.2629700258601,1063658
2016-02-09,902.3534545898438,922.9999999509217,892.1489556488243,922.9999999509217,2489610
2016-02-10,897.36962890625,905.7151716212516,893.1375189777528,899.8218713968195,1890732
2016-02-11,869.3466796875,905.3593548587035,858.944322658324,901.7996195184988,1962408
2016-02-12,880.6785888671875,887.3233511219838,855.9186125585161,870.1575543570866,2172568
2016-02-15,897.5081787109375,912.4195927153714,885.9786293695219,889.9338911077787,2479712
2016-02-16,896.0842895507812,902.5906754135078,887.1651555444777,896.2622570057006,1588702
2016-02-17,900.0394287109375,901.661027769109,888.5097850530675,895.8666090777117,1585178
2016-02-18,915.979248046875,917.5217613640796,901.0085450532916,903.7772280275556,1529140
2016-02-19,917.4819946289062,920.3891498214031,911.8655438396551,912.6171012987397,879012
2016-02-22,915.9990234375,926.7178213281445,911.6878267867576,917.7196009119194,1324884
2016-02-23,895.4712524414062,917.5811268067376,892.6036876975016,913.7643378766603,1306852
2016-02-24,874.4885864257812,894.8581846507692,870.632206179303,894.8581846507692,1659328
2016-02-25,875.2399291992188,881.2321107160612,864.481542517386,877.9888161563844,1830556
2016-02-26,874.3107299804688,892.6631083967485,869.9995327061507,881.9048142712045,1537536
2016-02-29,860.9816284179688,884.792291238629,836.5380849216363,884.792291238629,2191718
2016-03-01,900.4747924804688,903.8170665220812,855.1277468435388,867.3890605124332,1999760
2016-03-02,917.165771484375,921.5758490462739,892.4057980303243,911.6876961595113,1527486
2016-03-03,938.6427612304688,945.7029410091454,910.1055906574838,923.94900468313,2648284
2016-03-04,932.4725952148438,941.3521370265184,929.3083863508891,941.3521370265184,1512966
2016-03-08,931.1871948242188,936.2103574036994,911.3712969227747,926.3617953113634,1268152
2016-03-09,932.3543090820312,937.1599146839493,907.7920888490396,925.9270071316301,2017784
2016-03-10,928.8143920898438,933.3827399831449,915.6235518919804,931.8797207910412,1661666
2016-03-11,935.51806640625,945.6435727413884,923.5534024135266,925.531032825547,1530528
2016-03-14,931.464111328125,948.4717362908041,925.5312188992834,934.2327944615844,1636742
2016-03-15,921.5360717773438,934.8257851999367,917.6599938793966,929.1104532979487,1623356
2016-03-16,920.4091796875,922.3670148874318,912.4392695407,915.6430700962284,1918246
2016-03-17,930.2969970703125,934.1533757753297,922.3666810359189,923.1577330779737,2221088
2016-03-18,959.4871826171875,961.1285775705642,933.4417461179141,933.4417461179141,3204070
2016-03-21,967.555908203125,970.9969666221036,957.1733460813746,959.5465031377747,2336982
2016-03-22,978.1759033203125,982.8826265684141,963.6996054864954,965.8749996298058,1951984
2016-03-23,978.4527587890625,984.0296204183685,971.9265763162036,984.0296204183685,2278434
2016-03-28,978.2941284179688,995.5983937240882,973.6072024962996,985.2554257724227,3320882
2016-03-29,976.7122192382812,983.6537223631452,971.0166814027003,980.1137826948641,1838796
2016-03-30,984.6624145507812,990.793070275038,972.9943923659056,977.3055890560701,2136504
2016-03-31,996.8449096679688,1008.5920209521339,977.8002612162758,980.232805793463,4363964
2016-04-01,970.5817260742188,997.0622830298421,962.7503843837237,990.7931539887778,3041400
2016-04-04,977.4443359375,984.0694012392514,967.8528234857107,971.4125600657562,1752352
2016-04-05,974.0821533203125,982.8430200631141,965.8947802572224,977.2661585570737,1491794
2016-04-06,981.656005859375,984.4642792711528,972.7369712192042,976.9492847728997,1763150
2016-04-07,977.2659301757812,982.7637044694802,971.8076505546177,980.9047510685599,2390942
2016-04-08,961.939453125,978.4130796864935,959.9420266286489,975.3675474521007,1399500
2016-04-11,991.44580078125,995.5395359492006,954.4048074077955,962.3153321272965,2400648
2016-04-12,995.9940795898438,998.7034721895008,984.1085967066664,988.024266744306,1303628
2016-04-13,999.1781616210938,1006.6140727087172,993.7594725660715,1000.6811803351884,1601468
2016-04-18,996.6270751953125,1009.9760835444907,965.083862873921,970.2257031269379,7121504
